year,location,crop,season,soil_type,soil_awc_mm,duration_days,rainfall_tot_mm,effective_rain_mm,etc_mm,irrigation_supply_ratio,water_deficit_ratio,irrigation_applied_m3_ha,max_dry_spell_days,extreme_heat_days,mean_temp_c,mean_solar_rad_mj,gdd,yield_quintal_ha,yield_kg_ha
2017,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,399.9,195.4,456.9,0.0,0.572,0.0,74,34,27.0,22.39,1870.2,16.81,1681.0
2017,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,399.9,195.4,456.9,0.5,0.332,1826.5,74,34,27.0,22.39,1870.2,20.3,2030.0
2017,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,399.9,195.4,456.9,1.0,0.093,3653.0,74,34,27.0,22.39,1870.2,35.39,3539.0
2017,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,399.9,195.4,456.9,0.0,0.572,0.0,74,34,27.0,22.39,1870.2,11.65,1165.0
2017,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,399.9,195.4,456.9,0.5,0.338,1785.0,74,34,27.0,22.39,1870.2,22.61,2261.0
2017,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,399.9,195.4,456.9,1.0,0.104,3570.0,74,34,27.0,22.39,1870.2,39.78,3978.0
2017,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,399.9,195.4,456.9,0.0,0.572,0.0,74,34,27.0,22.39,1870.2,11.64,1164.0
2017,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,399.9,195.4,456.9,0.5,0.322,1910.0,74,34,27.0,22.39,1870.2,20.6,2060.0
2017,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,399.9,195.4,456.9,1.0,0.071,3820.0,74,34,27.0,22.39,1870.2,37.09,3709.0
2017,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,109.0,61.5,302.2,0.0,0.796,0.0,74,24,26.42,21.91,1642.2,6.75,675.0
2017,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,109.0,61.5,302.2,0.5,0.488,1556.0,74,24,26.42,21.91,1642.2,11.79,1179.0
2017,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,109.0,61.5,302.2,1.0,0.179,3112.0,74,24,26.42,21.91,1642.2,18.87,1887.0
2017,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,109.0,61.5,302.2,0.0,0.796,0.0,74,24,26.42,21.91,1642.2,8.3,830.0
2017,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,109.0,61.5,302.2,0.5,0.498,1506.0,74,24,26.42,21.91,1642.2,14.05,1405.0
2017,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,109.0,61.5,302.2,1.0,0.199,3012.0,74,24,26.42,21.91,1642.2,22.09,2209.0
2017,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,109.0,61.5,302.2,0.0,0.796,0.0,74,24,26.42,21.91,1642.2,4.6,460.0
2017,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,109.0,61.5,302.2,0.5,0.468,1656.0,74,24,26.42,21.91,1642.2,12.26,1226.0
2017,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,109.0,61.5,302.2,1.0,0.139,3312.0,74,24,26.42,21.91,1642.2,17.11,1711.0
2017,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,109.0,61.5,329.7,0.0,0.813,0.0,74,29,26.69,22.17,1752.9,12.24,1224.0
2017,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,109.0,61.5,329.7,0.5,0.505,1695.0,74,29,26.69,22.17,1752.9,17.03,1703.0
2017,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,109.0,61.5,329.7,1.0,0.197,3390.0,74,29,26.69,22.17,1752.9,21.43,2143.0
2017,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,109.0,61.5,329.7,0.0,0.813,0.0,74,29,26.69,22.17,1752.9,11.47,1147.0
2017,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,109.0,61.5,329.7,0.5,0.516,1635.0,74,29,26.69,22.17,1752.9,18.67,1867.0
2017,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,109.0,61.5,329.7,1.0,0.218,3270.0,74,29,26.69,22.17,1752.9,23.27,2327.0
2017,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,109.0,61.5,329.7,0.0,0.813,0.0,74,29,26.69,22.17,1752.9,8.47,847.0
2017,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,109.0,61.5,329.7,0.5,0.483,1815.0,74,29,26.69,22.17,1752.9,16.76,1676.0
2017,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,109.0,61.5,329.7,1.0,0.153,3630.0,74,29,26.69,22.17,1752.9,22.2,2220.0
2018,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,301.2,130.7,691.9,0.0,0.811,0.0,130,69,28.66,21.01,3079.1,7.25,725.0
2018,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,301.2,130.7,691.9,0.5,0.46,4046.5,130,69,28.66,21.01,3079.1,10.66,1066.0
2018,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,301.2,130.7,691.9,1.0,0.109,8093.0,130,69,28.66,21.01,3079.1,19.45,1945.0
2018,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,301.2,130.7,691.9,0.0,0.811,0.0,130,69,28.66,21.01,3079.1,7.63,763.0
2018,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,301.2,130.7,691.9,0.5,0.466,3976.5,130,69,28.66,21.01,3079.1,13.45,1345.0
2018,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,301.2,130.7,691.9,1.0,0.121,7953.0,130,69,28.66,21.01,3079.1,18.89,1889.0
2018,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,301.2,130.7,691.9,0.0,0.811,0.0,130,69,28.66,21.01,3079.1,5.76,576.0
2018,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,301.2,130.7,691.9,0.5,0.448,4186.5,130,69,28.66,21.01,3079.1,10.54,1054.0
2018,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,301.2,130.7,691.9,1.0,0.085,8373.0,130,69,28.66,21.01,3079.1,19.45,1945.0
2018,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,256.5,107.8,455.6,0.0,0.763,0.0,105,26,26.69,20.21,1752.9,9.42,942.0
2018,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,256.5,107.8,455.6,0.5,0.417,2627.5,105,26,26.69,20.21,1752.9,14.77,1477.0
2018,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,256.5,107.8,455.6,1.0,0.071,5255.0,105,26,26.69,20.21,1752.9,22.25,2225.0
2018,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,256.5,107.8,455.6,0.0,0.763,0.0,105,26,26.69,20.21,1752.9,9.63,963.0
2018,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,256.5,107.8,455.6,0.5,0.421,2597.5,105,26,26.69,20.21,1752.9,16.9,1690.0
2018,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,256.5,107.8,455.6,1.0,0.079,5195.0,105,26,26.69,20.21,1752.9,24.58,2458.0
2018,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,256.5,107.8,455.6,0.0,0.763,0.0,105,26,26.69,20.21,1752.9,6.93,693.0
2018,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,256.5,107.8,455.6,0.5,0.409,2687.5,105,26,26.69,20.21,1752.9,14.62,1462.0
2018,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,256.5,107.8,455.6,1.0,0.056,5375.0,105,26,26.69,20.21,1752.9,20.57,2057.0
2018,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,257.9,107.8,471.3,0.0,0.771,0.0,110,31,27.05,20.36,1875.2,15.02,1502.0
2018,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,257.9,107.8,471.3,0.5,0.433,2653.5,110,31,27.05,20.36,1875.2,14.87,1487.0
2018,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,257.9,107.8,471.3,1.0,0.096,5307.0,110,31,27.05,20.36,1875.2,34.71,3471.0
2018,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,257.9,107.8,471.3,0.0,0.771,0.0,110,31,27.05,20.36,1875.2,11.0,1100.0
2018,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,257.9,107.8,471.3,0.5,0.439,2611.5,110,31,27.05,20.36,1875.2,14.64,1464.0
2018,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,257.9,107.8,471.3,1.0,0.106,5223.0,110,31,27.05,20.36,1875.2,39.24,3924.0
2018,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,257.9,107.8,471.3,0.0,0.771,0.0,110,31,27.05,20.36,1875.2,17.11,1711.0
2018,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,257.9,107.8,471.3,0.5,0.423,2736.5,110,31,27.05,20.36,1875.2,13.73,1373.0
2018,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,257.9,107.8,471.3,1.0,0.074,5473.0,110,31,27.05,20.36,1875.2,37.07,3707.0
2018,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,78.6,42.7,331.1,0.0,0.871,0.0,100,22,26.38,20.14,1637.8,4.54,454.0
2018,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,78.6,42.7,331.1,0.5,0.517,1953.5,100,22,26.38,20.14,1637.8,11.66,1166.0
2018,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,78.6,42.7,331.1,1.0,0.163,3907.0,100,22,26.38,20.14,1637.8,17.38,1738.0
2018,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,78.6,42.7,331.1,0.0,0.871,0.0,100,22,26.38,20.14,1637.8,5.79,579.0
2018,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,78.6,42.7,331.1,0.5,0.526,1903.5,100,22,26.38,20.14,1637.8,14.28,1428.0
2018,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,78.6,42.7,331.1,1.0,0.181,3807.0,100,22,26.38,20.14,1637.8,20.03,2003.0
2018,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,78.6,42.7,331.1,0.0,0.871,0.0,100,22,26.38,20.14,1637.8,4.53,453.0
2018,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,78.6,42.7,331.1,0.5,0.499,2053.5,100,22,26.38,20.14,1637.8,9.7,970.0
2018,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,78.6,42.7,331.1,1.0,0.127,4107.0,100,22,26.38,20.14,1637.8,18.72,1872.0
2018,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,78.8,42.7,361.5,0.0,0.882,0.0,105,26,26.69,20.21,1752.9,9.55,955.0
2018,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,78.8,42.7,361.5,0.5,0.531,2116.5,105,26,26.69,20.21,1752.9,16.41,1641.0
2018,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,78.8,42.7,361.5,1.0,0.179,4233.0,105,26,26.69,20.21,1752.9,22.57,2257.0
2018,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,78.8,42.7,361.5,0.0,0.882,0.0,105,26,26.69,20.21,1752.9,12.72,1272.0
2018,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,78.8,42.7,361.5,0.5,0.541,2056.5,105,26,26.69,20.21,1752.9,18.88,1888.0
2018,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,78.8,42.7,361.5,1.0,0.199,4113.0,105,26,26.69,20.21,1752.9,25.54,2554.0
2018,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,78.8,42.7,361.5,0.0,0.882,0.0,105,26,26.69,20.21,1752.9,9.25,925.0
2018,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,78.8,42.7,361.5,0.5,0.511,2236.5,105,26,26.69,20.21,1752.9,15.12,1512.0
2018,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,78.8,42.7,361.5,1.0,0.139,4473.0,105,26,26.69,20.21,1752.9,22.38,2238.0
2019,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,639.7,329.8,590.4,0.0,0.441,0.0,93,95,29.44,22.83,3207.6,11.5,1150.0
2019,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,639.7,329.8,590.4,0.5,0.285,1541.5,93,95,29.44,22.83,3207.6,14.22,1422.0
2019,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,639.7,329.8,590.4,1.0,0.128,3083.0,93,95,29.44,22.83,3207.6,19.95,1995.0
2019,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,639.7,329.8,590.4,0.0,0.441,0.0,93,95,29.44,22.83,3207.6,14.5,1450.0
2019,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,639.7,329.8,590.4,0.5,0.292,1471.5,93,95,29.44,22.83,3207.6,17.23,1723.0
2019,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,639.7,329.8,590.4,1.0,0.142,2943.0,93,95,29.44,22.83,3207.6,18.29,1829.0
2019,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,639.7,329.8,590.4,0.0,0.441,0.0,93,95,29.44,22.83,3207.6,12.16,1216.0
2019,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,639.7,329.8,590.4,0.5,0.27,1681.5,93,95,29.44,22.83,3207.6,14.2,1420.0
2019,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,639.7,329.8,590.4,1.0,0.1,3363.0,93,95,29.44,22.83,3207.6,17.5,1750.0
2019,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,416.7,205.3,423.6,0.0,0.515,0.0,93,42,27.07,21.77,1792.2,13.66,1366.0
2019,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,416.7,205.3,423.6,0.5,0.237,1968.5,93,42,27.07,21.77,1792.2,18.99,1899.0
2019,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,416.7,205.3,423.6,1.0,0.0,3937.0,93,42,27.07,21.77,1792.2,23.12,2312.0
2019,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,416.7,205.3,423.6,0.0,0.515,0.0,93,42,27.07,21.77,1792.2,13.12,1312.0
2019,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,416.7,205.3,423.6,0.5,0.241,1938.5,93,42,27.07,21.77,1792.2,21.08,2108.0
2019,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,416.7,205.3,423.6,1.0,0.0,3877.0,93,42,27.07,21.77,1792.2,24.73,2473.0
2019,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,416.7,205.3,423.6,0.0,0.515,0.0,93,42,27.07,21.77,1792.2,12.17,1217.0
2019,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,416.7,205.3,423.6,0.5,0.228,2028.5,93,42,27.07,21.77,1792.2,15.32,1532.0
2019,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,416.7,205.3,423.6,1.0,0.0,4057.0,93,42,27.07,21.77,1792.2,21.55,2155.0
2019,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,454.4,226.9,434.0,0.0,0.477,0.0,93,47,27.29,21.99,1902.4,13.1,1310.0
2019,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,454.4,226.9,434.0,0.5,0.232,1773.5,93,47,27.29,21.99,1902.4,32.12,3212.0
2019,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,454.4,226.9,434.0,1.0,0.0,3547.0,93,47,27.29,21.99,1902.4,46.18,4618.0
2019,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,454.4,226.9,434.0,0.0,0.477,0.0,93,47,27.29,21.99,1902.4,14.86,1486.0
2019,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,454.4,226.9,434.0,0.5,0.238,1731.5,93,47,27.29,21.99,1902.4,30.3,3030.0
2019,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,454.4,226.9,434.0,1.0,0.0,3463.0,93,47,27.29,21.99,1902.4,42.69,4269.0
2019,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,454.4,226.9,434.0,0.0,0.477,0.0,93,47,27.29,21.99,1902.4,15.23,1523.0
2019,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,454.4,226.9,434.0,0.5,0.221,1856.5,93,47,27.29,21.99,1902.4,26.8,2680.0
2019,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,454.4,226.9,434.0,1.0,0.0,3713.0,93,47,27.29,21.99,1902.4,40.52,4052.0
2019,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,314.1,182.9,267.6,0.0,0.317,0.0,93,37,26.71,21.66,1671.1,16.77,1677.0
2019,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,314.1,182.9,267.6,0.5,0.114,903.5,93,37,26.71,21.66,1671.1,22.05,2205.0
2019,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,314.1,182.9,267.6,1.0,0.0,1807.0,93,37,26.71,21.66,1671.1,23.09,2309.0
2019,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,314.1,182.9,267.6,0.0,0.317,0.0,93,37,26.71,21.66,1671.1,16.55,1655.0
2019,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,314.1,182.9,267.6,0.5,0.136,803.5,93,37,26.71,21.66,1671.1,18.94,1894.0
2019,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,314.1,182.9,267.6,1.0,0.0,1607.0,93,37,26.71,21.66,1671.1,23.1,2310.0
2019,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,314.1,182.9,267.6,0.0,0.317,0.0,93,37,26.71,21.66,1671.1,15.99,1599.0
2019,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,314.1,182.9,267.6,0.5,0.069,1103.5,93,37,26.71,21.66,1671.1,17.45,1745.0
2019,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,314.1,182.9,267.6,1.0,0.0,2207.0,93,37,26.71,21.66,1671.1,22.65,2265.0
2019,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,320.5,182.9,289.7,0.0,0.369,0.0,93,42,27.07,21.77,1792.2,18.36,1836.0
2019,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,320.5,182.9,289.7,0.5,0.216,736.5,93,42,27.07,21.77,1792.2,21.87,2187.0
2019,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,320.5,182.9,289.7,1.0,0.064,1473.0,93,42,27.07,21.77,1792.2,24.54,2454.0
2019,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,320.5,182.9,289.7,0.0,0.369,0.0,93,42,27.07,21.77,1792.2,19.73,1973.0
2019,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,320.5,182.9,289.7,0.5,0.239,624.0,93,42,27.07,21.77,1792.2,23.07,2307.0
2019,solapur,Jowar,Kharif / Rabi,Deep Black (Heavy Vertisol),200.0,105,320.5,182.9,289.7,1.0,0.11,1248.0,93,42,27.07,21.77,1792.2,25.57,2557.0
2019,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,320.5,182.9,289.7,0.0,0.369,0.0,93,42,27.07,21.77,1792.2,18.28,1828.0
2019,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,320.5,182.9,289.7,0.5,0.166,976.5,93,42,27.07,21.77,1792.2,22.37,2237.0
2019,solapur,Jowar,Kharif / Rabi,Light Loam (Sandy Loam),140.0,105,320.5,182.9,289.7,1.0,0.0,1953.0,93,42,27.07,21.77,1792.2,25.21,2521.0
2020,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,803.4,447.9,573.9,0.0,0.22,0.0,60,71,29.01,21.56,3137.3,15.08,1508.0
2020,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,803.4,447.9,573.9,0.5,0.153,638.5,60,71,29.01,21.56,3137.3,17.84,1784.0
2020,solapur,Cotton,Kharif,Medium Black (Vertisol),180.0,165,803.4,447.9,573.9,1.0,0.086,1277.0,60,71,29.01,21.56,3137.3,20.87,2087.0
2020,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,803.4,447.9,573.9,0.0,0.22,0.0,60,71,29.01,21.56,3137.3,18.63,1863.0
2020,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,803.4,447.9,573.9,0.5,0.166,508.5,60,71,29.01,21.56,3137.3,18.99,1899.0
2020,solapur,Cotton,Kharif,Deep Black (Heavy Vertisol),200.0,165,803.4,447.9,573.9,1.0,0.113,1017.0,60,71,29.01,21.56,3137.3,20.22,2022.0
2020,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,803.4,447.9,573.9,0.0,0.22,0.0,60,71,29.01,21.56,3137.3,17.05,1705.0
2020,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,803.4,447.9,573.9,0.5,0.126,898.5,60,71,29.01,21.56,3137.3,19.43,1943.0
2020,solapur,Cotton,Kharif,Light Loam (Sandy Loam),140.0,165,803.4,447.9,573.9,1.0,0.032,1797.0,60,71,29.01,21.56,3137.3,19.23,1923.0
2020,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,555.2,300.5,395.4,0.0,0.24,0.0,60,29,26.71,20.42,1755.0,19.69,1969.0
2020,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,555.2,300.5,395.4,0.5,0.145,623.5,60,29,26.71,20.42,1755.0,21.22,2122.0
2020,solapur,Soybean,Kharif,Medium Black (Vertisol),180.0,105,555.2,300.5,395.4,1.0,0.051,1247.0,60,29,26.71,20.42,1755.0,23.75,2375.0
2020,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,555.2,300.5,395.4,0.0,0.24,0.0,60,29,26.71,20.42,1755.0,20.86,2086.0
2020,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,555.2,300.5,395.4,0.5,0.157,548.5,60,29,26.71,20.42,1755.0,23.35,2335.0
2020,solapur,Soybean,Kharif,Deep Black (Heavy Vertisol),200.0,105,555.2,300.5,395.4,1.0,0.074,1097.0,60,29,26.71,20.42,1755.0,25.2,2520.0
2020,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,555.2,300.5,395.4,0.0,0.24,0.0,60,29,26.71,20.42,1755.0,18.03,1803.0
2020,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,555.2,300.5,395.4,0.5,0.123,773.5,60,29,26.71,20.42,1755.0,19.36,1936.0
2020,solapur,Soybean,Kharif,Light Loam (Sandy Loam),140.0,105,555.2,300.5,395.4,1.0,0.005,1547.0,60,29,26.71,20.42,1755.0,22.07,2207.0
2020,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,558.8,300.5,405.7,0.0,0.259,0.0,60,34,27.05,20.54,1876.0,22.54,2254.0
2020,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,558.8,300.5,405.7,0.5,0.16,668.5,60,34,27.05,20.54,1876.0,31.4,3140.0
2020,solapur,Maize,Kharif,Medium Black (Vertisol),180.0,110,558.8,300.5,405.7,1.0,0.062,1337.0,60,34,27.05,20.54,1876.0,43.43,4343.0
2020,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,558.8,300.5,405.7,0.0,0.259,0.0,60,34,27.05,20.54,1876.0,23.62,2362.0
2020,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,558.8,300.5,405.7,0.5,0.174,576.5,60,34,27.05,20.54,1876.0,32.47,3247.0
2020,solapur,Maize,Kharif,Deep Black (Heavy Vertisol),200.0,110,558.8,300.5,405.7,1.0,0.089,1153.0,60,34,27.05,20.54,1876.0,42.58,4258.0
2020,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,558.8,300.5,405.7,0.0,0.259,0.0,60,34,27.05,20.54,1876.0,23.43,2343.0
2020,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,558.8,300.5,405.7,0.5,0.133,851.5,60,34,27.05,20.54,1876.0,33.07,3307.0
2020,solapur,Maize,Kharif,Light Loam (Sandy Loam),140.0,110,558.8,300.5,405.7,1.0,0.007,1703.0,60,34,27.05,20.54,1876.0,40.25,4025.0
2020,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,457.3,274.3,274.5,0.0,0.001,0.0,60,24,26.39,20.25,1638.9,22.03,2203.0
2020,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,457.3,274.3,274.5,0.5,0.0,876.5,60,24,26.39,20.25,1638.9,21.27,2127.0
2020,solapur,Gram,Rabi / Late Kharif,Medium Black (Vertisol),180.0,100,457.3,274.3,274.5,1.0,0.0,1753.0,60,24,26.39,20.25,1638.9,20.95,2095.0
2020,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,457.3,274.3,274.5,0.0,0.001,0.0,60,24,26.39,20.25,1638.9,23.1,2310.0
2020,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,457.3,274.3,274.5,0.5,0.0,776.5,60,24,26.39,20.25,1638.9,23.1,2310.0
2020,solapur,Gram,Rabi / Late Kharif,Deep Black (Heavy Vertisol),200.0,100,457.3,274.3,274.5,1.0,0.0,1553.0,60,24,26.39,20.25,1638.9,22.44,2244.0
2020,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,457.3,274.3,274.5,0.0,0.001,0.0,60,24,26.39,20.25,1638.9,21.22,2122.0
2020,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,457.3,274.3,274.5,0.5,0.0,1076.5,60,24,26.39,20.25,1638.9,22.47,2247.0
2020,solapur,Gram,Rabi / Late Kharif,Light Loam (Sandy Loam),140.0,100,457.3,274.3,274.5,1.0,0.0,2153.0,60,24,26.39,20.25,1638.9,21.44,2144.0
2020,solapur,Jowar,Kharif / Rabi,Medium Black (Vertisol),180.0,105,457.4,274.3,299.3,0.0,0.084,0.0,60,29,26.71,20.42,1755.0,24.82,2482.0
