date,year,month,day,day_of_year,precipitation_mm,temp_max_c,temp_min_c,temp_mean_c,rh_pct,solar_rad_mj_m2,wind_speed_m_s
2015-12-25,2015,12,25,359,0.0,26.83,10.17,16.68,35.48,17.2,3.39
2015-12-26,2015,12,26,360,0.0,26.74,9.43,16.68,35.36,17.4,2.91
2015-12-27,2015,12,27,361,0.0,28.61,11.23,18.25,38.14,17.95,3.06
2015-12-28,2015,12,28,362,0.0,30.1,12.64,19.55,37.67,18.17,3.2
2015-12-29,2015,12,29,363,0.0,30.6,12.84,20.35,39.94,18.17,2.62
2015-12-30,2015,12,30,364,0.0,31.11,13.21,21.23,37.73,18.09,2.17
2015-12-31,2015,12,31,365,0.0,31.03,13.41,20.98,40.85,18.43,2.24
2016-01-01,2016,1,1,1,0.0,30.74,13.81,21.45,41.07,18.39,2.04
2016-01-02,2016,1,2,2,0.0,30.33,13.06,20.73,44.04,17.81,1.5
2016-01-03,2016,1,3,3,0.0,29.77,11.99,20.01,41.41,18.05,1.5
2016-01-04,2016,1,4,4,0.0,29.77,11.84,20.05,40.66,18.08,1.86
2016-01-05,2016,1,5,5,0.0,29.28,12.09,20.21,42.54,17.39,1.71
2016-01-06,2016,1,6,6,0.0,29.35,12.74,20.77,43.5,16.0,1.55
2016-01-07,2016,1,7,7,0.0,29.13,13.38,20.89,47.91,14.36,1.57
2016-01-08,2016,1,8,8,0.0,28.79,14.38,21.18,50.01,14.6,1.18
2016-01-09,2016,1,9,9,0.0,29.29,13.66,20.62,48.4,16.64,1.51
2016-01-10,2016,1,10,10,0.0,29.23,12.54,20.4,42.87,17.38,1.8
2016-01-11,2016,1,11,11,0.0,29.52,12.2,20.09,45.99,17.72,1.62
2016-01-12,2016,1,12,12,0.0,29.63,13.67,20.16,50.56,16.38,1.37
2016-01-13,2016,1,13,13,0.0,28.98,13.18,19.69,54.19,16.14,1.26
2016-01-14,2016,1,14,14,0.0,28.24,13.93,19.44,55.98,16.72,1.7
2016-01-15,2016,1,15,15,0.0,28.61,11.88,19.19,66.34,15.37,1.72
2016-01-16,2016,1,16,16,0.0,27.5,15.28,19.83,66.44,16.1,1.56
2016-01-17,2016,1,17,17,0.0,26.19,14.23,18.76,68.43,18.47,1.57
2016-01-18,2016,1,18,18,0.0,25.39,13.47,18.02,65.29,19.0,1.79
2016-01-19,2016,1,19,19,0.0,25.65,12.23,17.59,60.36,18.61,1.8
2016-01-20,2016,1,20,20,0.0,27.27,9.15,17.31,43.07,19.75,1.62
2016-01-21,2016,1,21,21,0.0,28.11,10.47,18.06,39.97,19.01,2.65
2016-01-22,2016,1,22,22,0.0,28.8,10.71,18.56,29.47,18.66,3.02
2016-01-23,2016,1,23,23,0.0,29.18,12.04,19.79,34.67,18.15,2.53
2016-01-24,2016,1,24,24,0.0,29.83,13.84,20.7,44.26,16.81,1.81
2016-01-25,2016,1,25,25,0.0,30.53,13.18,20.56,43.17,19.26,1.49
2016-01-26,2016,1,26,26,0.0,31.12,13.98,20.63,40.96,20.07,1.57
2016-01-27,2016,1,27,27,0.0,31.89,13.15,20.43,44.29,20.35,1.6
2016-01-28,2016,1,28,28,0.0,32.85,11.82,21.38,38.24,20.36,1.74
2016-01-29,2016,1,29,29,0.0,33.7,13.74,22.69,33.8,20.25,2.11
2016-01-30,2016,1,30,30,0.0,33.92,13.29,22.55,34.97,19.71,1.67
2016-01-31,2016,1,31,31,0.0,33.58,14.08,22.6,38.66,19.75,1.45
2016-02-01,2016,2,1,32,0.0,33.11,14.14,22.45,41.21,19.39,1.55
2016-02-02,2016,2,2,33,0.0,33.47,14.67,22.5,36.82,20.34,1.75
2016-02-03,2016,2,3,34,0.0,33.68,12.87,21.77,36.26,21.37,1.63
2016-02-04,2016,2,4,35,0.0,33.15,11.57,21.43,33.99,21.87,1.61
2016-02-05,2016,2,5,36,0.0,33.52,13.24,22.2,38.66,19.75,1.66
2016-02-06,2016,2,6,37,0.0,29.2,14.25,20.07,63.38,19.76,2.02
2016-02-07,2016,2,7,38,0.0,28.96,12.15,19.14,66.41,21.58,1.97
2016-02-08,2016,2,8,39,0.0,32.19,11.41,20.83,53.99,21.01,1.64
2016-02-09,2016,2,9,40,0.0,33.1,14.27,22.58,48.29,19.04,1.62
2016-02-10,2016,2,10,41,0.0,29.89,16.53,21.86,61.32,17.96,1.91
2016-02-11,2016,2,11,42,0.0,29.52,14.98,20.73,66.79,20.4,2.2
2016-02-12,2016,2,12,43,0.0,29.25,13.56,19.45,67.12,21.65,2.08
2016-02-13,2016,2,13,44,0.0,29.97,13.18,19.46,61.27,22.13,1.66
2016-02-14,2016,2,14,45,0.0,32.19,11.88,21.3,48.62,20.98,1.8
2016-02-15,2016,2,15,46,0.0,32.45,15.28,22.8,43.21,19.31,1.66
2016-02-16,2016,2,16,47,0.0,34.1,15.46,23.77,46.56,20.2,1.74
2016-02-17,2016,2,17,48,0.0,33.07,16.89,24.22,52.74,20.25,1.47
2016-02-18,2016,2,18,49,0.0,34.2,15.93,24.58,45.89,21.49,2.12
2016-02-19,2016,2,19,50,0.0,34.35,17.42,24.75,59.08,19.07,2.31
2016-02-20,2016,2,20,51,0.0,33.85,18.66,25.42,55.71,19.83,1.6
2016-02-21,2016,2,21,52,0.0,35.39,19.61,26.64,47.66,19.39,1.85
2016-02-22,2016,2,22,53,0.0,36.11,19.32,26.0,34.95,20.7,2.03
2016-02-23,2016,2,23,54,0.0,37.79,17.78,26.08,31.45,21.92,2.06
2016-02-24,2016,2,24,55,0.0,33.47,17.13,23.94,42.3,22.63,2.36
2016-02-25,2016,2,25,56,0.0,33.44,16.54,23.68,52.42,20.46,1.83
2016-02-26,2016,2,26,57,0.0,33.49,18.26,24.65,41.65,19.69,1.45
2016-02-27,2016,2,27,58,0.0,35.7,17.17,25.99,35.81,21.15,1.81
2016-02-28,2016,2,28,59,0.39,35.94,19.85,26.93,37.59,19.28,1.58
2016-02-29,2016,2,29,60,1.41,36.05,21.65,28.03,42.88,17.52,1.16
2016-03-01,2016,3,1,61,0.27,34.96,22.31,27.98,46.81,17.52,1.8
2016-03-02,2016,3,2,62,2.65,35.08,21.2,27.53,53.11,18.74,1.59
2016-03-03,2016,3,3,63,0.64,34.12,21.5,27.21,51.2,18.89,2.09
2016-03-04,2016,3,4,64,1.5,34.35,22.03,27.95,46.28,17.45,1.1
2016-03-05,2016,3,5,65,0.0,35.78,21.29,27.62,39.9,22.3,1.67
2016-03-06,2016,3,6,66,0.0,34.49,19.44,26.09,35.08,19.74,2.0
2016-03-07,2016,3,7,67,0.0,36.09,19.17,26.31,30.05,23.89,1.83
2016-03-08,2016,3,8,68,0.0,36.61,17.72,26.45,30.97,22.76,1.75
2016-03-09,2016,3,9,69,0.0,35.84,18.8,26.4,31.33,23.68,2.04
2016-03-10,2016,3,10,70,0.0,38.38,19.09,28.29,27.14,24.35,1.35
2016-03-11,2016,3,11,71,0.0,38.42,19.94,28.3,29.7,22.95,1.93
2016-03-12,2016,3,12,72,0.0,36.4,19.95,26.65,37.44,22.61,2.62
2016-03-13,2016,3,13,73,0.0,32.97,17.35,23.74,50.41,24.41,2.85
2016-03-14,2016,3,14,74,0.0,33.86,14.63,23.72,54.89,25.73,2.41
2016-03-15,2016,3,15,75,0.0,35.59,15.16,24.57,50.28,25.27,2.18
2016-03-16,2016,3,16,76,0.0,35.59,16.01,25.02,48.39,25.05,1.97
2016-03-17,2016,3,17,77,0.0,36.08,18.39,25.86,44.59,24.91,2.17
2016-03-18,2016,3,18,78,0.0,38.57,18.76,27.7,41.91,24.63,2.15
2016-03-19,2016,3,19,79,0.0,38.8,19.6,28.51,36.07,24.53,2.4
2016-03-20,2016,3,20,80,0.0,38.52,20.47,28.69,29.74,24.81,2.8
2016-03-21,2016,3,21,81,0.0,37.42,20.85,28.08,28.06,25.48,2.78
2016-03-22,2016,3,22,82,0.0,38.51,18.83,27.82,20.44,26.28,1.72
2016-03-23,2016,3,23,83,0.0,39.53,19.64,28.86,20.77,25.65,1.52
2016-03-24,2016,3,24,84,0.0,39.91,21.02,29.54,29.53,23.78,1.17
2016-03-25,2016,3,25,85,0.0,39.7,21.77,29.19,43.9,21.63,2.16
2016-03-26,2016,3,26,86,0.0,39.55,22.88,29.96,39.88,22.12,2.19
2016-03-27,2016,3,27,87,0.03,39.2,22.0,29.48,35.66,22.03,2.12
2016-03-28,2016,3,28,88,0.01,39.28,21.78,29.65,31.05,24.18,1.77
2016-03-29,2016,3,29,89,0.0,38.64,21.39,28.81,28.65,25.1,1.95
2016-03-30,2016,3,30,90,0.0,39.56,19.86,28.75,35.16,25.51,2.1
2016-03-31,2016,3,31,91,0.0,37.74,18.67,27.64,42.62,26.1,2.57
2016-04-01,2016,4,1,92,0.0,39.09,18.28,27.98,43.87,26.49,2.26
2016-04-02,2016,4,2,93,0.0,40.56,19.13,28.67,46.16,25.42,2.05
2016-04-03,2016,4,3,94,0.0,39.65,20.19,28.73,51.43,23.31,2.68
2016-04-04,2016,4,4,95,0.02,38.12,22.06,29.77,44.28,19.91,2.24
2016-04-05,2016,4,5,96,0.38,36.57,23.11,28.96,45.62,14.15,2.18
2016-04-06,2016,4,6,97,0.28,38.44,20.87,28.77,42.96,22.48,2.2
2016-04-07,2016,4,7,98,0.05,38.86,19.79,28.54,41.94,25.52,2.55
2016-04-08,2016,4,8,99,0.0,39.58,19.91,29.2,29.41,25.55,2.32
2016-04-09,2016,4,9,100,0.0,38.94,20.04,28.92,28.73,23.84,2.24
2016-04-10,2016,4,10,101,0.0,39.14,20.29,29.14,37.7,24.5,2.54
2016-04-11,2016,4,11,102,0.0,39.32,21.49,30.02,36.43,24.23,2.75
2016-04-12,2016,4,12,103,0.0,40.21,21.41,29.87,32.9,26.44,2.73
2016-04-13,2016,4,13,104,0.0,38.78,19.92,28.59,42.2,27.45,2.74
2016-04-14,2016,4,14,105,0.0,40.98,18.77,29.08,45.42,27.72,2.32
2016-04-15,2016,4,15,106,0.0,41.5,19.51,29.54,37.18,28.07,2.55
2016-04-16,2016,4,16,107,0.0,40.56,19.48,29.01,44.68,26.8,2.99
2016-04-17,2016,4,17,108,0.0,38.77,18.3,27.99,48.9,27.94,2.96
2016-04-18,2016,4,18,109,0.0,41.06,20.85,29.9,49.43,27.18,2.77
2016-04-19,2016,4,19,110,0.56,40.24,21.79,30.0,49.22,23.93,2.68
2016-04-20,2016,4,20,111,0.57,40.33,23.02,30.38,50.62,17.35,3.11
2016-04-21,2016,4,21,112,0.0,39.76,23.19,29.65,46.29,25.27,3.22
2016-04-22,2016,4,22,113,0.0,36.68,20.38,27.15,50.97,27.58,3.6
2016-04-23,2016,4,23,114,0.0,36.51,18.64,26.43,57.58,28.26,3.29
2016-04-24,2016,4,24,115,0.0,36.06,18.66,26.73,57.03,27.92,3.08
2016-04-25,2016,4,25,116,0.0,38.37,19.3,27.55,50.8,28.02,2.43
2016-04-26,2016,4,26,117,0.0,40.23,18.59,28.99,44.39,27.79,2.42
2016-04-27,2016,4,27,118,0.0,41.0,21.66,30.84,31.52,26.38,2.31
2016-04-28,2016,4,28,119,0.0,40.81,23.44,31.25,31.61,23.36,2.14
2016-04-29,2016,4,29,120,0.0,39.17,22.91,30.12,41.53,25.29,2.65
2016-04-30,2016,4,30,121,0.0,40.6,21.22,30.0,45.29,26.79,2.81
2016-05-01,2016,5,1,122,0.0,39.72,20.99,29.45,42.9,27.42,2.75
2016-05-02,2016,5,2,123,0.0,39.47,21.12,29.29,49.72,27.92,3.43
2016-05-03,2016,5,3,124,0.0,40.48,20.19,29.75,44.96,27.89,2.87
2016-05-04,2016,5,4,125,0.0,38.29,20.13,28.61,47.71,27.07,2.77
2016-05-05,2016,5,5,126,0.0,37.88,21.72,28.49,54.97,25.92,2.93
2016-05-06,2016,5,6,127,0.0,37.19,20.64,28.11,51.84,27.89,3.03
2016-05-07,2016,5,7,128,0.01,37.67,20.79,28.46,53.22,27.77,2.48
2016-05-08,2016,5,8,129,0.45,38.55,21.25,28.9,55.95,24.43,2.69
2016-05-09,2016,5,9,130,1.68,38.22,22.86,29.82,50.49,25.06,2.26
2016-05-10,2016,5,10,131,1.79,37.8,23.41,29.76,50.51,20.93,2.05
2016-05-11,2016,5,11,132,0.38,39.0,24.14,30.28,48.89,23.73,2.41
2016-05-12,2016,5,12,133,0.88,39.22,22.72,30.17,51.75,25.13,2.95
2016-05-13,2016,5,13,134,0.42,39.08,22.89,29.77,58.25,25.34,3.08
2016-05-14,2016,5,14,135,1.37,38.69,24.27,30.35,56.39,22.42,2.86
2016-05-15,2016,5,15,136,0.0,39.28,24.34,31.01,51.04,24.29,3.17
2016-05-16,2016,5,16,137,0.0,39.72,22.75,30.52,51.8,26.29,2.84
2016-05-17,2016,5,17,138,0.0,38.24,23.52,29.59,58.13,26.29,2.97
2016-05-18,2016,5,18,139,0.0,38.9,23.93,30.04,61.08,22.46,3.71
2016-05-19,2016,5,19,140,0.01,36.7,24.29,29.25,62.68,24.57,4.27
2016-05-20,2016,5,20,141,0.0,35.85,24.44,28.71,64.63,24.07,5.17
2016-05-21,2016,5,21,142,0.0,35.88,23.78,28.49,66.41,24.85,5.3
2016-05-22,2016,5,22,143,0.0,37.37,23.83,28.95,64.24,26.05,4.75
2016-05-23,2016,5,23,144,0.08,36.48,23.88,28.65,66.61,24.79,4.94
2016-05-24,2016,5,24,145,0.03,36.73,23.95,28.93,63.06,25.82,4.31
2016-05-25,2016,5,25,146,0.01,34.87,23.76,28.28,65.69,24.92,4.63
2016-05-26,2016,5,26,147,0.03,35.25,24.12,28.62,67.11,24.91,4.14
2016-05-27,2016,5,27,148,0.02,36.37,23.92,29.04,65.38,24.97,4.01
2016-05-28,2016,5,28,149,0.0,36.38,23.85,28.93,65.51,25.09,4.16
2016-05-29,2016,5,29,150,0.01,36.17,23.77,28.89,63.04,25.88,4.2
2016-05-30,2016,5,30,151,0.02,37.1,22.99,29.09,59.68,26.9,3.74
2016-05-31,2016,5,31,152,0.0,37.53,22.99,29.17,58.85,26.26,3.74
2016-06-01,2016,6,1,153,0.31,38.36,23.46,29.79,57.12,24.53,3.73
2016-06-02,2016,6,2,154,1.74,37.84,23.57,29.5,59.42,23.56,3.8
2016-06-03,2016,6,3,155,0.85,37.84,23.65,29.33,61.92,23.29,3.69
2016-06-04,2016,6,4,156,14.89,35.29,24.21,28.22,70.37,17.77,3.92
2016-06-05,2016,6,5,157,11.47,32.54,24.11,27.04,77.29,17.68,3.56
2016-06-06,2016,6,6,158,5.91,31.1,23.63,26.52,75.32,7.48,3.15
2016-06-07,2016,6,7,159,0.13,33.91,23.5,27.62,71.17,18.8,3.74
2016-06-08,2016,6,8,160,0.71,31.94,24.25,27.19,76.15,19.48,3.74
2016-06-09,2016,6,9,161,1.55,31.97,24.27,26.83,76.61,21.59,3.66
2016-06-10,2016,6,10,162,3.64,30.27,23.6,26.42,78.74,14.58,3.76
2016-06-11,2016,6,11,163,7.09,28.62,23.54,25.45,81.9,11.37,4.12
2016-06-12,2016,6,12,164,4.37,30.06,23.5,25.94,81.16,16.25,4.61
2016-06-13,2016,6,13,165,2.34,30.24,23.81,26.11,81.7,19.77,4.92
2016-06-14,2016,6,14,166,1.35,31.94,23.4,26.44,77.37,20.35,4.81
2016-06-15,2016,6,15,167,0.83,31.92,22.8,26.47,75.43,20.39,5.24
2016-06-16,2016,6,16,168,0.24,32.48,23.3,26.77,73.65,20.35,4.95
2016-06-17,2016,6,17,169,0.72,32.33,23.0,26.54,72.91,20.13,4.61
2016-06-18,2016,6,18,170,1.73,31.84,22.97,26.42,75.06,14.3,4.64
2016-06-19,2016,6,19,171,6.07,29.12,23.31,25.48,79.08,7.18,4.35
2016-06-20,2016,6,20,172,21.12,27.85,22.26,24.31,85.18,10.3,3.43
2016-06-21,2016,6,21,173,20.25,28.35,22.21,24.56,86.88,15.9,4.25
2016-06-22,2016,6,22,174,5.27,29.76,21.8,24.66,83.4,18.99,2.98
2016-06-23,2016,6,23,175,11.27,29.6,21.66,24.41,82.68,16.38,4.35
2016-06-24,2016,6,24,176,22.18,27.4,22.35,24.49,85.22,12.88,4.12
2016-06-25,2016,6,25,177,63.89,25.74,22.53,23.96,91.27,9.03,4.2
2016-06-26,2016,6,26,178,30.29,28.72,21.95,24.47,84.76,11.52,4.6
2016-06-27,2016,6,27,179,19.65,28.46,22.16,24.37,87.7,11.32,4.57
2016-06-28,2016,6,28,180,35.48,28.03,22.88,24.8,88.55,8.42,4.6
2016-06-29,2016,6,29,181,15.58,27.84,22.88,24.64,87.55,9.71,4.85
2016-06-30,2016,6,30,182,18.79,27.88,23.11,24.69,88.39,10.88,4.57
2016-07-01,2016,7,1,183,28.58,27.68,22.66,24.63,89.4,9.73,5.16
2016-07-02,2016,7,2,184,78.15,25.89,23.37,24.19,93.24,6.3,5.85
2016-07-03,2016,7,3,185,64.35,26.21,22.62,24.15,93.61,6.89,5.59
2016-07-04,2016,7,4,186,38.18,26.82,22.6,24.31,91.81,9.15,5.17
2016-07-05,2016,7,5,187,22.98,26.19,22.83,24.14,92.03,7.89,4.93
2016-07-06,2016,7,6,188,12.4,27.58,22.75,24.31,90.06,8.83,5.03
2016-07-07,2016,7,7,189,9.52,27.8,22.31,24.38,87.63,8.7,5.21
2016-07-08,2016,7,8,190,21.3,26.14,22.32,23.87,91.05,8.56,5.18
2016-07-09,2016,7,9,191,30.57,24.77,22.38,23.43,93.62,6.87,6.12
2016-07-10,2016,7,10,192,69.76,25.17,22.92,23.62,94.53,4.97,6.42
2016-07-11,2016,7,11,193,44.15,25.39,22.56,23.58,94.36,5.12,6.27
2016-07-12,2016,7,12,194,23.05,25.94,22.25,23.55,92.7,10.1,5.68
2016-07-13,2016,7,13,195,18.15,27.08,21.9,23.97,89.97,13.69,5.33
2016-07-14,2016,7,14,196,12.1,27.22,21.47,23.83,89.92,11.19,4.28
2016-07-15,2016,7,15,197,8.55,27.58,21.49,23.81,90.12,9.65,3.71
2016-07-16,2016,7,16,198,8.71,27.65,21.36,23.81,89.76,13.12,4.12
2016-07-17,2016,7,17,199,8.67,27.18,21.52,23.72,89.34,11.0,3.37
2016-07-18,2016,7,18,200,21.13,26.86,21.45,23.61,90.23,6.87,4.12
2016-07-19,2016,7,19,201,31.84,25.33,21.62,23.13,92.08,5.98,4.41
2016-07-20,2016,7,20,202,21.62,25.41,21.85,23.11,92.69,8.58,4.08
2016-07-21,2016,7,21,203,9.92,25.57,21.59,22.91,92.93,9.44,3.54
2016-07-22,2016,7,22,204,14.92,25.34,21.81,22.96,93.09,7.73,3.93
2016-07-23,2016,7,23,205,11.9,26.34,21.55,23.13,92.54,11.24,3.55
2016-07-24,2016,7,24,206,3.63,26.21,21.24,23.19,91.88,15.94,3.12
2016-07-25,2016,7,25,207,3.99,26.1,21.19,23.13,90.93,16.2,2.68
2016-07-26,2016,7,26,208,11.03,26.48,20.86,23.27,90.31,12.94,2.35
2016-07-27,2016,7,27,209,8.86,26.52,20.85,23.15,90.45,11.01,2.53
2016-07-28,2016,7,28,210,11.98,26.36,20.87,23.17,91.23,12.47,3.23
2016-07-29,2016,7,29,211,31.19,24.54,21.05,22.62,93.02,13.06,3.49
2016-07-30,2016,7,30,212,17.06,25.49,21.7,23.09,92.99,9.73,3.82
2016-07-31,2016,7,31,213,52.4,24.53,22.13,23.0,94.66,8.35,4.42
2016-08-01,2016,8,1,214,79.12,23.96,22.18,22.88,95.43,7.02,5.66
2016-08-02,2016,8,2,215,93.27,23.46,22.0,22.54,95.7,4.56,6.08
2016-08-03,2016,8,3,216,92.52,23.9,21.92,22.8,96.0,6.84,5.88
2016-08-04,2016,8,4,217,30.04,25.03,22.08,23.2,93.9,13.79,5.76
2016-08-05,2016,8,5,218,54.15,25.18,22.46,23.43,94.85,5.39,6.4
2016-08-06,2016,8,6,219,27.39,25.48,22.11,23.32,92.95,9.5,6.42
2016-08-07,2016,8,7,220,16.68,24.53,21.72,22.86,93.37,12.1,5.75
2016-08-08,2016,8,8,221,17.34,25.98,21.46,23.18,92.12,9.9,5.65
2016-08-09,2016,8,9,222,19.2,25.78,21.81,23.24,92.72,13.14,5.49
2016-08-10,2016,8,10,223,21.66,25.93,21.71,23.18,92.01,11.3,5.45
2016-08-11,2016,8,11,224,17.57,25.37,21.48,22.98,92.38,10.94,4.45
2016-08-12,2016,8,12,225,11.08,26.79,21.29,23.4,91.56,13.49,4.21
2016-08-13,2016,8,13,226,4.31,26.43,21.48,23.25,91.14,14.52,4.26
2016-08-14,2016,8,14,227,1.83,26.03,21.06,22.86,90.83,13.52,4.68
2016-08-15,2016,8,15,228,3.43,26.29,21.03,22.99,90.82,13.55,5.05
2016-08-16,2016,8,16,229,2.41,26.53,21.16,23.16,90.53,16.27,5.02
2016-08-17,2016,8,17,230,2.45,26.99,21.1,23.2,89.64,17.5,4.64
2016-08-18,2016,8,18,231,5.74,26.73,20.68,22.95,89.71,15.56,3.81
2016-08-19,2016,8,19,232,2.33,26.31,20.22,22.72,90.29,18.41,3.11
2016-08-20,2016,8,20,233,1.89,25.48,20.57,22.52,91.59,18.96,3.45
2016-08-21,2016,8,21,234,3.83,27.32,21.24,23.62,89.7,15.12,4.14
2016-08-22,2016,8,22,235,8.76,27.32,21.01,23.41,90.14,11.46,3.76
2016-08-23,2016,8,23,236,20.81,26.51,21.43,23.46,91.58,10.71,3.44
2016-08-24,2016,8,24,237,12.93,27.02,21.25,23.55,90.86,9.93,3.45
2016-08-25,2016,8,25,238,5.15,26.68,20.54,22.92,89.77,13.19,2.64
2016-08-26,2016,8,26,239,14.34,27.29,20.36,23.15,90.72,9.69,2.66
2016-08-27,2016,8,27,240,31.43,26.71,21.09,23.12,91.58,10.27,2.95
2016-08-28,2016,8,28,241,21.75,27.23,20.88,23.24,92.36,9.57,2.72
2016-08-29,2016,8,29,242,7.11,27.83,20.89,23.58,91.69,10.99,2.82
2016-08-30,2016,8,30,243,7.82,26.78,21.37,23.37,92.37,11.77,2.57
2016-08-31,2016,8,31,244,2.62,26.66,20.82,23.03,90.47,14.88,2.55
2016-09-01,2016,9,1,245,6.64,26.37,20.53,22.87,90.66,13.29,2.99
2016-09-02,2016,9,2,246,6.65,26.32,20.36,22.75,90.02,13.46,2.74
2016-09-03,2016,9,3,247,6.05,25.83,20.18,22.41,90.13,10.71,2.85
2016-09-04,2016,9,4,248,1.75,26.12,19.34,22.17,89.84,18.34,2.63
2016-09-05,2016,9,5,249,1.78,26.01,19.41,21.96,90.02,20.56,2.69
2016-09-06,2016,9,6,250,1.85,26.2,18.95,21.96,89.3,19.76,2.73
2016-09-07,2016,9,7,251,2.36,26.04,19.13,21.8,89.22,18.79,2.63
2016-09-08,2016,9,8,252,1.67,26.31,18.4,21.78,88.88,18.23,2.24
2016-09-09,2016,9,9,253,1.62,25.8,18.54,21.86,89.52,19.62,1.97
2016-09-10,2016,9,10,254,2.9,25.01,19.58,21.9,90.64,13.9,1.73
2016-09-11,2016,9,11,255,4.47,25.55,19.79,22.19,90.19,13.38,2.05
2016-09-12,2016,9,12,256,0.67,26.73,19.03,22.31,88.5,17.74,1.61
2016-09-13,2016,9,13,257,1.74,27.2,19.87,22.95,86.18,18.04,1.43
2016-09-14,2016,9,14,258,9.37,27.0,20.51,23.12,89.43,12.33,1.89
2016-09-15,2016,9,15,259,18.08,26.69,21.06,23.06,92.29,6.27,2.68
2016-09-16,2016,9,16,260,35.18,24.96,21.78,23.04,95.12,9.25,3.26
2016-09-17,2016,9,17,261,80.09,23.91,22.43,22.97,96.17,6.95,4.44
2016-09-18,2016,9,18,262,32.38,24.32,21.48,22.75,95.7,8.34,4.76
2016-09-19,2016,9,19,263,14.68,24.97,20.46,22.15,92.31,11.07,4.24
2016-09-20,2016,9,20,264,24.94,25.55,20.66,22.48,92.72,8.66,4.3
2016-09-21,2016,9,21,265,45.97,25.27,21.3,22.82,94.52,7.85,2.99
2016-09-22,2016,9,22,266,39.67,25.43,22.06,23.2,94.49,8.42,3.22
2016-09-23,2016,9,23,267,32.39,25.42,22.11,23.42,94.91,9.09,2.63
2016-09-24,2016,9,24,268,29.47,25.42,22.0,23.13,94.35,8.54,3.5
2016-09-25,2016,9,25,269,5.57,25.63,21.65,23.17,93.75,14.29,2.89
2016-09-26,2016,9,26,270,4.68,26.2,21.26,23.17,93.01,12.68,2.79
2016-09-27,2016,9,27,271,5.44,27.65,20.51,23.44,91.29,12.21,2.51
2016-09-28,2016,9,28,272,1.71,27.71,20.36,23.45,90.37,18.08,2.27
2016-09-29,2016,9,29,273,0.8,27.32,20.08,23.13,90.81,15.62,2.41
2016-09-30,2016,9,30,274,0.3,25.73,19.75,22.33,91.01,18.43,2.44
2016-10-01,2016,10,1,275,27.58,25.02,19.88,22.03,93.32,5.83,2.27
2016-10-02,2016,10,2,276,14.74,25.66,20.0,22.27,93.74,6.23,2.36
2016-10-03,2016,10,3,277,12.1,26.8,21.05,23.19,92.98,6.62,3.11
2016-10-04,2016,10,4,278,16.27,25.02,20.27,22.42,92.81,7.56,3.5
2016-10-05,2016,10,5,279,6.77,25.66,20.0,22.06,92.24,11.93,3.17
2016-10-06,2016,10,6,280,2.25,25.98,19.41,22.05,91.94,14.95,2.48
2016-10-07,2016,10,7,281,0.95,27.59,19.45,22.91,90.9,18.97,1.71
2016-10-08,2016,10,8,282,0.69,26.94,19.67,22.85,90.44,19.49,1.51
2016-10-09,2016,10,9,283,4.54,28.35,20.11,23.73,89.62,17.22,1.32
2016-10-10,2016,10,10,284,7.07,28.6,20.43,23.82,86.6,17.33,1.3
2016-10-11,2016,10,11,285,2.8,28.44,20.44,23.68,86.6,18.7,1.13
2016-10-12,2016,10,12,286,1.06,28.34,19.93,23.16,86.45,18.91,1.25
2016-10-13,2016,10,13,287,0.03,28.28,18.25,22.67,83.73,19.43,1.06
2016-10-14,2016,10,14,288,1.15,28.13,17.67,22.58,81.63,18.98,1.43
2016-10-15,2016,10,15,289,0.03,27.63,17.34,22.2,77.22,18.79,1.56
2016-10-16,2016,10,16,290,0.0,27.56,16.12,21.69,75.07,18.69,1.47
2016-10-17,2016,10,17,291,0.0,27.54,16.94,22.0,73.31,13.71,1.43
2016-10-18,2016,10,18,292,0.0,27.32,15.68,21.03,72.49,19.97,1.75
2016-10-19,2016,10,19,293,0.0,27.77,15.14,21.24,72.13,19.9,1.58
2016-10-20,2016,10,20,294,0.0,28.05,15.23,21.39,69.77,21.29,1.53
2016-10-21,2016,10,21,295,0.0,27.86,14.71,21.13,69.91,20.42,1.55
2016-10-22,2016,10,22,296,0.0,27.92,14.66,20.93,73.31,19.95,1.36
2016-10-23,2016,10,23,297,0.0,27.98,14.96,20.95,75.69,19.25,1.32
2016-10-24,2016,10,24,298,0.0,26.93,15.45,20.51,79.57,16.53,1.23
2016-10-25,2016,10,25,299,0.0,27.08,14.77,20.05,78.28,19.63,1.19
2016-10-26,2016,10,26,300,0.0,26.74,13.76,19.58,74.93,20.09,1.77
2016-10-27,2016,10,27,301,0.0,27.15,14.5,20.0,75.0,19.44,2.2
2016-10-28,2016,10,28,302,0.0,27.25,13.72,19.97,68.46,20.81,1.81
2016-10-29,2016,10,29,303,0.0,26.73,12.97,19.38,62.53,20.71,1.47
2016-10-30,2016,10,30,304,0.0,27.16,12.02,19.63,70.77,19.63,1.62
2016-10-31,2016,10,31,305,0.0,27.68,17.31,21.64,83.02,17.66,2.53
2016-11-01,2016,11,1,306,0.0,27.02,15.3,20.0,73.13,19.66,2.53
2016-11-02,2016,11,2,307,0.0,26.95,13.41,19.4,69.45,19.9,2.13
2016-11-03,2016,11,3,308,0.0,26.22,13.57,18.85,72.03,20.02,2.25
2016-11-04,2016,11,4,309,0.0,25.71,12.56,19.07,68.2,19.99,1.47
